segment,name,exchange,isin,instrument_type,instrument_key,lot_size,freeze_quantity,exchange_token,tick_size,symbol,qty_multiplier,security_type,weekly,expiry,asset_symbol,underlying_symbol,minimum_lot,asset_type,underlying_type,strike_price,short_name,asset_key,underlying_key,last_trading_date,price_quote_unit,download_date
NSE_EQ,KAMAT HOTELS (I) LTD,NSE,INE967C01018,EQ,NSE_EQ|INE967C01018,1.0,100000.0,1826,1.0,KAMATHOTEL,1.0,NORMAL,,,,,,,,,KAMAT HOTELS,,,,,2026-04-17
NSE_EQ,EXPLEO SOLUTIONS LIMITED,NSE,INE201K01015,EQ,NSE_EQ|INE201K01015,1.0,100000.0,17486,5.0,EXPLEOSOL,1.0,NORMAL,,,,,,,,,Expleo Solutions,,,,,2026-04-17
NSE_EQ,TARAPUR TRANSFORMERS LTD,NSE,INE747K01017,EQ,NSE_EQ|INE747K01017,1.0,100000.0,18827,1.0,TARAPUR,1.0,NORMAL,,,,,,,,,TARAPUR TRANSFORMERS,,,,,2026-04-17
NSE_EQ,LICNAMC - LICNMFET,NSE,INF767K01MV5,EQ,NSE_EQ|INF767K01MV5,1.0,100000.0,6062,1.0,LICNETFGSC,1.0,NORMAL,,,,,,,,,LICNAMC - LICNMFET,,,,,2026-04-17
NSE_EQ,CAPRI GLOBAL CAPITAL LTD,NSE,INE180C01042,EQ,NSE_EQ|INE180C01042,1.0,100000.0,20329,1.0,CGCL,1.0,NORMAL,,,,,,,,,Capri Global Capital,,,,,2026-04-17
NSE_EQ,PANACEA BIOTEC LTD,NSE,INE922B01023,EQ,NSE_EQ|INE922B01023,1.0,100000.0,4055,5.0,PANACEABIO,1.0,NORMAL,,,,,,,,,Panacea Biotec,,,,,2026-04-17
NSE_EQ,MAHINDRA LIFESPACE DEVLTD,NSE,INE813A01018,EQ,NSE_EQ|INE813A01018,1.0,100000.0,8050,5.0,MAHLIFE,1.0,NORMAL,,,,,,,,,Mahindra Lifespace,,,,,2026-04-17
NSE_EQ,NAHAR SPINNING MILLS LTD.,NSE,INE290A01027,EQ,NSE_EQ|INE290A01027,1.0,100000.0,14440,1.0,NAHARSPING,1.0,NORMAL,,,,,,,,,Nahar Spinning Mills,,,,,2026-04-17
NSE_EQ,ATLAS CYCLE (HARYANA) LTD,NSE,INE446A01025,EQ,NSE_EQ|INE446A01025,1.0,100000.0,4568,1.0,ATLASCYCLE,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,KDDL LIMITED,NSE,INE291D01011,EQ,NSE_EQ|INE291D01011,1.0,100000.0,14908,10.0,KDDL,1.0,NORMAL,,,,,,,,,KDDL,,,,,2026-04-17
NSE_EQ,IMAGICAAWORLD ENT LTD,NSE,INE172N01012,EQ,NSE_EQ|INE172N01012,1.0,100000.0,7672,1.0,IMAGICAA,1.0,NORMAL,,,,,,,,,Imagicaaworld Entertainment,,,,,2026-04-17
NSE_EQ,FIVE-STAR BUS FIN LTD,NSE,INE128S01021,EQ,NSE_EQ|INE128S01021,1.0,100000.0,12032,5.0,FIVESTAR,1.0,NORMAL,,,,,,,,,Five-Star Bus Finance,,,,,2026-04-17
NSE_EQ,ORBIT EXPORTS LIMITED,NSE,INE231G01010,EQ,NSE_EQ|INE231G01010,1.0,100000.0,31475,1.0,ORBTEXP,1.0,NORMAL,,,,,,,,,ORBIT EXPORTS,,,,,2026-04-17
NSE_EQ,TALBROS AUTO. COMP. LTD,NSE,INE187D01029,EQ,NSE_EQ|INE187D01029,1.0,100000.0,13648,1.0,TALBROAUTO,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,AXISCADES TECH LTD,NSE,INE555B01013,EQ,NSE_EQ|INE555B01013,1.0,100000.0,9436,10.0,AXISCADES,1.0,NORMAL,,,,,,,,,AXISCADES TECHNOLOGIES,,,,,2026-04-17
NSE_EQ,GACM TECHNOLOGIES LIMITED,NSE,INE224E01036,EQ,NSE_EQ|INE224E01036,1.0,100000.0,17,1.0,GATECHDVR,1.0,NORMAL,,,,,,,,,STAMPEDE CAPITAL,,,,,2026-04-17
NSE_EQ,GACM TECHNOLOGIES LIMITED,NSE,INE224E01028,EQ,NSE_EQ|INE224E01028,1.0,100000.0,17888,1.0,GATECH,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,TEAMLEASE SERVICES LTD.,NSE,INE985S01024,EQ,NSE_EQ|INE985S01024,1.0,100000.0,12716,10.0,TEAMLEASE,1.0,NORMAL,,,,,,,,,TeamLease Services,,,,,2026-04-17
NSE_EQ,SURYODAY SMALL FIN BK LTD,NSE,INE428Q01011,EQ,NSE_EQ|INE428Q01011,1.0,100000.0,2970,1.0,SURYODAY,1.0,NORMAL,,,,,,,,,Suryoday Small Finance Bank,,,,,2026-04-17
NSE_EQ,NEXT MEDIAWORKS LIMITED,NSE,INE747B01016,EQ,NSE_EQ|INE747B01016,1.0,100000.0,9867,1.0,NEXTMEDIA,1.0,NORMAL,,,,,,,,,Next Mediaworks,,,,,2026-04-17
NSE_EQ,AMAGI MEDIA LABS LIMITED,NSE,INE121R01077,EQ,NSE_EQ|INE121R01077,1.0,100000.0,760740,5.0,AMAGI,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,DIGISPICE TECHNOLOGIES LT,NSE,INE927C01020,EQ,NSE_EQ|INE927C01020,1.0,100000.0,16683,1.0,DIGISPICE,1.0,NORMAL,,,,,,,,,DIGISPICE TECHNOLOGIES,,,,,2026-04-17
NSE_EQ,TATA INVESTMENT CORP LTD,NSE,INE672A01026,EQ,NSE_EQ|INE672A01026,1.0,100000.0,1621,5.0,TATAINVEST,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,EMS LIMITED,NSE,INE0OV601013,EQ,NSE_EQ|INE0OV601013,1.0,100000.0,18593,5.0,EMSLIMITED,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,AAVAS FINANCIERS LIMITED,NSE,INE216P01012,EQ,NSE_EQ|INE216P01012,1.0,100000.0,5385,10.0,AAVAS,1.0,NORMAL,,,,,,,,,Aavas Financiers,,,,,2026-04-17
NSE_EQ,EDELAMC - EBBETF0430,NSE,INF754K01KO2,EQ,NSE_EQ|INF754K01KO2,1.0,100000.0,16253,1.0,EBBETF0430,1.0,NORMAL,,,,,,,,,Edelamc - EBBETF0430,,,,,2026-04-17
NSE_EQ,RESTAURANT BRAND ASIA LTD,NSE,INE07T201019,EQ,NSE_EQ|INE07T201019,1.0,100000.0,1494,1.0,RBA,1.0,NORMAL,,,,,,,,,Restaurant Brand Asia,,,,,2026-04-17
NSE_EQ,JK PAPER LIMITED,NSE,INE789E01012,EQ,NSE_EQ|INE789E01012,1.0,100000.0,11860,5.0,JKPAPER,1.0,NORMAL,,,,,,,,,JK Paper,,,,,2026-04-17
NSE_EQ,INDO FARM EQUIPMENT LTD,NSE,INE622H01018,EQ,NSE_EQ|INE622H01018,1.0,100000.0,29025,1.0,INDOFARM,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,KALPATARU PROJECT INT LTD,NSE,INE220B01022,EQ,NSE_EQ|INE220B01022,1.0,100000.0,1814,10.0,KPIL,1.0,NORMAL,,,,,,,,,Kalpataru Power Transmission,,,,,2026-04-17
NSE_EQ,TATA STEEL LIMITED,NSE,INE081A01020,EQ,NSE_EQ|INE081A01020,1.0,100000.0,3499,1.0,TATASTEEL,1.0,NORMAL,,,,,,,,,Tata Steel,,,,,2026-04-17
NSE_EQ,LIC MF - LIC GOLD ETF,NSE,INF767K01SM1,EQ,NSE_EQ|INF767K01SM1,1.0,100000.0,25640,5.0,LICMFGOLD,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,EDELAMC - EBBETF0431,NSE,INF754K01LE1,EQ,NSE_EQ|INF754K01LE1,1.0,100000.0,22239,1.0,EBBETF0431,1.0,NORMAL,,,,,,,,,Edelamc - EBBETF0431,,,,,2026-04-17
NSE_EQ,PIX TRANSMISSIONS LIMITED,NSE,INE751B01018,EQ,NSE_EQ|INE751B01018,1.0,100000.0,9087,10.0,PIXTRANS,1.0,NORMAL,,,,,,,,,Pix Transmissions,,,,,2026-04-17
NSE_EQ,CRISIL LTD,NSE,INE007A01025,EQ,NSE_EQ|INE007A01025,1.0,100000.0,757,10.0,CRISIL,1.0,NORMAL,,,,,,,,,Crisil,,,,,2026-04-17
NSE_EQ,REGAAL RESOURCES LIMITED,NSE,INE0MHO01029,EQ,NSE_EQ|INE0MHO01029,1.0,100000.0,758680,1.0,REGAAL,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,AXISAMC - AXISCETF,NSE,INF846K016C7,EQ,NSE_EQ|INF846K016C7,1.0,100000.0,5732,1.0,AXISCETF,1.0,NORMAL,,,,,,,,,Axis AMC - AxisCETF,,,,,2026-04-17
NSE_EQ,JAGRAN PRAKASHAN LIMITED,NSE,INE199G01027,EQ,NSE_EQ|INE199G01027,1.0,100000.0,13211,1.0,JAGRAN,1.0,NORMAL,,,,,,,,,Jagran Prakashan,,,,,2026-04-17
NSE_EQ,UTIAMC-GILT10BETA,NSE,INF789F1AZF3,EQ,NSE_EQ|INF789F1AZF3,1.0,100000.0,22524,1.0,GILT10BETA,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,RAMA PHOSPHATES LIMITED,NSE,INE809A01032,EQ,NSE_EQ|INE809A01032,1.0,100000.0,10568,1.0,RAMAPHO,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,SILVER TOUCH TECHNO LTD,NSE,INE625X01026,EQ,NSE_EQ|INE625X01026,1.0,100000.0,9422,1.0,SILVERTUC,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,UTIAMC-GILT5BETA,NSE,INF789F1AZE6,EQ,NSE_EQ|INF789F1AZE6,1.0,100000.0,22521,1.0,GILT5BETA,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,UTIAMC-ITBETA,NSE,INF789F1AZD8,EQ,NSE_EQ|INF789F1AZD8,1.0,100000.0,22488,1.0,ITBETA,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,LICNAMC - LICNMID100,NSE,INF767K01RN1,EQ,NSE_EQ|INF767K01RN1,1.0,100000.0,22722,1.0,LICNMID100,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,UTIAMC-NIFTYBETA,NSE,INF789F1AZC0,EQ,NSE_EQ|INF789F1AZC0,1.0,100000.0,10511,1.0,NIFTYBETA,1.0,NORMAL,,,,,,,,,UTI AMC - UTINIFTETF,,,,,2026-04-17
NSE_EQ,NAGA DHUNSERI GROUP LTD,NSE,INE756C01015,EQ,NSE_EQ|INE756C01015,1.0,100000.0,18371,10.0,NDGL,1.0,NORMAL,,,,,,,,,Naga Dhunseri Group,,,,,2026-04-17
NSE_EQ,ARO GRANITE IND. LTD.,NSE,INE210C01013,EQ,NSE_EQ|INE210C01013,1.0,100000.0,14557,1.0,AROGRANITE,1.0,NORMAL,,,,,,,,,Aro Granite Ind,,,,,2026-04-17
NSE_EQ,UTIAMC-MIDCAPBETA,NSE,INF789F1AYX9,EQ,NSE_EQ|INF789F1AYX9,1.0,100000.0,18347,1.0,MIDCAPBETA,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,GLOBAL SURFACES LIMITED,NSE,INE0JSX01015,EQ,NSE_EQ|INE0JSX01015,1.0,100000.0,14599,1.0,GSLSU,1.0,NORMAL,,,,,,,,,Global Surfaces,,,,,2026-04-17
NSE_EQ,KSOLVES INDIA LIMITED,NSE,INE0D6I01023,EQ,NSE_EQ|INE0D6I01023,1.0,100000.0,11060,1.0,KSOLVES,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,HMA AGRO INDUSTRIES LTD,NSE,INE0ECP01024,EQ,NSE_EQ|INE0ECP01024,1.0,100000.0,17053,1.0,HMAAGRO,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,KITEX GARMENTS LTD,NSE,INE602G01020,EQ,NSE_EQ|INE602G01020,1.0,100000.0,28899,1.0,KITEX,1.0,NORMAL,,,,,,,,,Kitex,,,,,2026-04-17
NSE_EQ,UTIAMC-SILVERBETA,NSE,INF789F1AYK6,EQ,NSE_EQ|INF789F1AYK6,1.0,100000.0,15085,1.0,SILVERBETA,1.0,NORMAL,,,,,,,,,UTI AMC - SILVERETF,,,,,2026-04-17
NSE_EQ,JINDAL PHOTO LIMITED,NSE,INE796G01012,EQ,NSE_EQ|INE796G01012,1.0,100000.0,11743,5.0,JINDALPHOT,1.0,NORMAL,,,,,,,,,Jindal Photo,,,,,2026-04-17
NSE_EQ,MRF LTD,NSE,INE883A01011,EQ,NSE_EQ|INE883A01011,1.0,100000.0,2277,500.0,MRF,1.0,NORMAL,,,,,,,,,MRF,,,,,2026-04-17
NSE_EQ,NAHAR CAP & FIN.,NSE,INE049I01012,EQ,NSE_EQ|INE049I01012,1.0,100000.0,15360,1.0,NAHARCAP,1.0,NORMAL,,,,,,,,,Nahar Capital,,,,,2026-04-17
NSE_EQ,OMAX AUTOS LTD,NSE,INE090B01011,EQ,NSE_EQ|INE090B01011,1.0,100000.0,10922,1.0,OMAXAUTO,1.0,NORMAL,,,,,,,,,Omax Autos,,,,,2026-04-17
NSE_EQ,JSW HOLDINGS LIMITED,NSE,INE824G01012,EQ,NSE_EQ|INE824G01012,1.0,100000.0,11880,100.0,JSWHL,1.0,NORMAL,,,,,,,,,JSW Holdings,,,,,2026-04-17
NSE_EQ,WIPRO LTD,NSE,INE075A01022,EQ,NSE_EQ|INE075A01022,1.0,100000.0,3787,1.0,WIPRO,1.0,NORMAL,,,,,,,,,Wipro,,,,,2026-04-17
NSE_EQ,EDELAMC - BBETF0432,NSE,INF754K01OB1,EQ,NSE_EQ|INF754K01OB1,1.0,100000.0,7196,1.0,BBETF0432,1.0,NORMAL,,,,,,,,,Edelamc - BBeETF0432,,,,,2026-04-17
NSE_EQ,SANSTAR LIMITED,NSE,INE08NE01025,EQ,NSE_EQ|INE08NE01025,1.0,100000.0,24582,1.0,SANSTAR,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,NGL FINE CHEM LIMITED,NSE,INE887E01022,EQ,NSE_EQ|INE887E01022,1.0,100000.0,10277,10.0,NGLFINE,1.0,NORMAL,,,,,,,,,NGL Fine Chem,,,,,2026-04-17
NSE_EQ,NORTHERN ARC CAPITAL LTD,NSE,INE850M01015,EQ,NSE_EQ|INE850M01015,1.0,100000.0,25426,1.0,NORTHARC,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,TAMILNADU NEWSPRT & PAPER,NSE,INE107A01015,EQ,NSE_EQ|INE107A01015,1.0,100000.0,3980,1.0,TNPL,1.0,NORMAL,,,,,,,,,Tamilnadu Newsprint & Papers,,,,,2026-04-17
NSE_EQ,QUALITY POWER ELEC EQUP L,NSE,INE0SII01026,EQ,NSE_EQ|INE0SII01026,1.0,100000.0,29711,5.0,QPOWER,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,MOTILAL OSWAL M50 ETF,NSE,INF247L01536,EQ,NSE_EQ|INF247L01536,1.0,100000.0,19289,1.0,MOM50,1.0,NORMAL,,,,,,,,,Motilal Oswal M50 ETF,,,,,2026-04-17
NSE_EQ,REPCO HOME FINANCE LTD,NSE,INE612J01015,EQ,NSE_EQ|INE612J01015,1.0,100000.0,29598,5.0,REPCOHOME,1.0,NORMAL,,,,,,,,,Repco Home Finance,,,,,2026-04-17
NSE_EQ,L&T FINANCE LIMITED,NSE,INE498L01015,EQ,NSE_EQ|INE498L01015,1.0,100000.0,24948,1.0,LTF,1.0,NORMAL,,,,,,,,,L&T Finance,,,,,2026-04-17
NSE_EQ,SIGACHI INDUSTRIES LTD,NSE,INE0D0K01022,EQ,NSE_EQ|INE0D0K01022,1.0,100000.0,6663,1.0,SIGACHI,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,CHEMBOND MATERIALTECH LTD,NSE,INE995D01025,EQ,NSE_EQ|INE995D01025,1.0,100000.0,14618,1.0,CHEMBOND,1.0,NORMAL,,,,,,,,,Chembond Chemicals,,,,,2026-04-17
NSE_EQ,AEGIS VOPAK TERMINALS LTD,NSE,INE0INX01018,EQ,NSE_EQ|INE0INX01018,1.0,100000.0,757336,1.0,AEGISVOPAK,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,INTEGRA ESSENTIA LIMITED,NSE,INE418N01035,EQ,NSE_EQ|INE418N01035,1.0,100000.0,30323,1.0,ESSENTIA,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,AKSHARCHEM INDIA LIMITED,NSE,INE542B01011,EQ,NSE_EQ|INE542B01011,1.0,100000.0,20178,1.0,AKSHARCHEM,1.0,NORMAL,,,,,,,,,Aksharchem India,,,,,2026-04-17
NSE_EQ,NOVA AGRITECH LIMITED,NSE,INE02H701025,EQ,NSE_EQ|INE02H701025,1.0,100000.0,22477,1.0,NOVAAGRI,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,SAMPANN UTPADAN INDIA LTD,NSE,INE735M01018,EQ,NSE_EQ|INE735M01018,1.0,100000.0,27303,1.0,SAMPANN,1.0,NORMAL,,,,,,,,,SE POWER,,,,,2026-04-17
NSE_EQ,SOLARWORLD ENERGY SOL LTD,NSE,INE0TY101024,EQ,NSE_EQ|INE0TY101024,1.0,100000.0,759929,1.0,SOLARWORLD,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,UTIAMC-UTIGOLDBETA,NSE,INF789F1AUX7,EQ,NSE_EQ|INF789F1AUX7,1.0,100000.0,14535,5.0,GOLDBETA,1.0,NORMAL,,,,,,,,,UTI Gold ETF,,,,,2026-04-17
NSE_EQ,UTIAMC-BANKBETA,NSE,INF789F1AUV1,EQ,NSE_EQ|INF789F1AUV1,1.0,100000.0,22440,1.0,BANKBETA,1.0,NORMAL,,,,,,,,,UTI AMC - UTIBANKETF,,,,,2026-04-17
NSE_EQ,UTIAMC-NEXT50BETA,NSE,INF789F1AUW9,EQ,NSE_EQ|INF789F1AUW9,1.0,100000.0,21478,1.0,NEXT50BETA,1.0,NORMAL,,,,,,,,,UTI AMC - UTINEXT50,,,,,2026-04-17
NSE_EQ,RATEGAIN TRAVEL TECHN LTD,NSE,INE0CLI01024,EQ,NSE_EQ|INE0CLI01024,1.0,100000.0,7177,5.0,RATEGAIN,1.0,NORMAL,,,,,,,,,Rategain Travel Tech,,,,,2026-04-17
NSE_EQ,UTIAMC-SNXT50BETA,NSE,INF789F1AUU3,EQ,NSE_EQ|INF789F1AUU3,1.0,100000.0,9168,1.0,SNXT50BETA,1.0,NORMAL,,,,,,,,,UTIAMC - UTISXN50,,,,,2026-04-17
NSE_EQ,MIDWEST LIMITED,NSE,INE0XAD01024,EQ,NSE_EQ|INE0XAD01024,1.0,100000.0,759517,10.0,MIDWESTLTD,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,MRS BECTORS FOOD SPE LTD,NSE,INE495P01020,EQ,NSE_EQ|INE495P01020,1.0,100000.0,1628,1.0,BECTORFOOD,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,ONWARD TECHNOLOGIES LTD,NSE,INE229A01017,EQ,NSE_EQ|INE229A01017,1.0,100000.0,2481,1.0,ONWARDTEC,1.0,NORMAL,,,,,,,,,Onward Technologies,,,,,2026-04-17
NSE_EQ,WAAREE ENERGIES LIMITED,NSE,INE377N01017,EQ,NSE_EQ|INE377N01017,1.0,100000.0,25907,10.0,WAAREEENER,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,ELECTROTHERM (I) LTD.,NSE,INE822G01016,EQ,NSE_EQ|INE822G01016,1.0,100000.0,4469,5.0,ELECTHERM,1.0,NORMAL,,,,,,,,,ELECTROTHERM,,,,,2026-04-17
NSE_EQ,INDO US BIOTECH LTD,NSE,INE250Z01010,EQ,NSE_EQ|INE250Z01010,1.0,100000.0,25503,1.0,INDOUS,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,UNICOMMERCE ESOLUTIONS L,NSE,INE00U401027,EQ,NSE_EQ|INE00U401027,1.0,100000.0,24809,1.0,UNIECOM,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,GODREJ PROPERTIES LTD,NSE,INE484J01027,EQ,NSE_EQ|INE484J01027,1.0,100000.0,17875,10.0,GODREJPROP,1.0,NORMAL,,,,,,,,,Godrej Properties,,,,,2026-04-17
NSE_EQ,MANOMAY TEX INDIA LTD,NSE,INE784W01015,EQ,NSE_EQ|INE784W01015,1.0,100000.0,13753,1.0,MANOMAY,1.0,NORMAL,,,,,,,,,Manomay Tex India,,,,,2026-04-17
NSE_EQ,SAREGAMA INDIA LIMITED,NSE,INE979A01025,EQ,NSE_EQ|INE979A01025,1.0,100000.0,4892,5.0,SAREGAMA,1.0,NORMAL,,,,,,,,,Saregama India,,,,,2026-04-17
NSE_EQ,GLOBAL VEC HELICORP LTD,NSE,INE792H01019,EQ,NSE_EQ|INE792H01019,1.0,100000.0,13735,1.0,GLOBALVECT,1.0,NORMAL,,,,,,,,,GLOBAL VECTRA HELICORP,,,,,2026-04-17
NSE_EQ,EDELAMC - EGOLD,NSE,INF754K01SE6,EQ,NSE_EQ|INF754K01SE6,1.0,100000.0,19933,5.0,EGOLD,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,ICICIPRAMC - CASHIETF,NSE,INF109K1A021,EQ,NSE_EQ|INF109K1A021,1.0,100000.0,30139,1.0,CASHIETF,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,EDELAMC - ESILVER,NSE,INF754K01SF3,EQ,NSE_EQ|INF754K01SF3,1.0,100000.0,20257,1.0,ESILVER,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,FACT LTD,NSE,INE188A01015,EQ,NSE_EQ|INE188A01015,1.0,100000.0,1008,5.0,FACT,1.0,NORMAL,,,,,,,,,FACT,,,,,2026-04-17
NSE_EQ,SHILCHAR TECHNOLOGIES LTD,NSE,INE024F01011,EQ,NSE_EQ|INE024F01011,1.0,100000.0,759847,10.0,SHILCTECH,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,AUTOLINE INDUSTRIES LTD,NSE,INE718H01014,EQ,NSE_EQ|INE718H01014,1.0,100000.0,14106,1.0,AUTOIND,1.0,NORMAL,,,,,,,,,Autoline Industries,,,,,2026-04-17
NSE_EQ,HARRISON MALAYALAM LTD,NSE,INE544A01019,EQ,NSE_EQ|INE544A01019,1.0,100000.0,1313,1.0,HARRMALAYA,1.0,NORMAL,,,,,,,,,Harrison Malayalam,,,,,2026-04-17
NSE_EQ,MASK INVESTMENTS LIMITED,NSE,INE885F01015,EQ,NSE_EQ|INE885F01015,1.0,100000.0,18727,1.0,MASKINVEST,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,KRITIKA WIRES LIMITED,NSE,INE00Z501029,EQ,NSE_EQ|INE00Z501029,1.0,100000.0,9288,1.0,KRITIKA,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,EDELAMC - EBANKNIFTY,NSE,INF754K01TE4,EQ,NSE_EQ|INF754K01TE4,1.0,100000.0,25258,1.0,EBANKNIFTY,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,EDELAMC - EMULTIMQ,NSE,INF754K01TF1,EQ,NSE_EQ|INF754K01TF1,1.0,100000.0,25996,1.0,EMULTIMQ,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,NIMBUS PROJECTS LIMITED,NSE,INE875B01015,EQ,NSE_EQ|INE875B01015,1.0,100000.0,761720,1.0,NIMBSPROJ,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,HILTON METAL FORGING LTD,NSE,INE788H01017,EQ,NSE_EQ|INE788H01017,1.0,100000.0,14627,1.0,HILTON,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,VEDANTA LIMITED,NSE,INE205A01025,EQ,NSE_EQ|INE205A01025,1.0,100000.0,3063,5.0,VEDL,1.0,NORMAL,,,,,,,,,Vedanta,,,,,2026-04-17
NSE_EQ,INDIAN HUME PIPE CO. LTD.,NSE,INE323C01030,EQ,NSE_EQ|INE323C01030,1.0,100000.0,1530,5.0,INDIANHUME,1.0,NORMAL,,,,,,,,,Indian Hume Pipe,,,,,2026-04-17
NSE_EQ,EDELAMC - ECAPINSURE,NSE,INF754K01TX4,EQ,NSE_EQ|INF754K01TX4,1.0,100000.0,29019,1.0,ECAPINSURE,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,VIBHOR STEEL TUBES LTD,NSE,INE0QTF01015,EQ,NSE_EQ|INE0QTF01015,1.0,100000.0,22730,1.0,VSTL,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,KALYANI STEELS LIMITED,NSE,INE907A01026,EQ,NSE_EQ|INE907A01026,1.0,100000.0,18889,5.0,KSL,1.0,NORMAL,,,,,,,,,Kalyani Steels,,,,,2026-04-17
NSE_EQ,THE STATE TRADING CORPN,NSE,INE655A01013,EQ,NSE_EQ|INE655A01013,1.0,100000.0,10948,1.0,STCINDIA,1.0,NORMAL,,,,,,,,,The State Trading Corporation,,,,,2026-04-17
NSE_EQ,TVS HOLDINGS LIMITED,NSE,INE105A01035,EQ,NSE_EQ|INE105A01035,1.0,100000.0,29008,100.0,TVSHLTD,1.0,NORMAL,,,,,,,,,SUNDARAM-CLAYTON,,,,,2026-04-17
NSE_EQ,MAHARASHTRA SCOOTERS LTD,NSE,INE288A01013,EQ,NSE_EQ|INE288A01013,1.0,100000.0,2085,100.0,MAHSCOOTER,1.0,NORMAL,,,,,,,,,Maharashtra Scooters,,,,,2026-04-17
NSE_EQ,EDELAMC - EBBETF0433,NSE,INF754K01QX0,EQ,NSE_EQ|INF754K01QX0,1.0,100000.0,13139,1.0,EBBETF0433,1.0,NORMAL,,,,,,,,,Edelamc - EBBETF0433,,,,,2026-04-17
NSE_EQ,MAGADH SUGAR & ENERGY LTD,NSE,INE347W01011,EQ,NSE_EQ|INE347W01011,1.0,100000.0,21392,5.0,MAGADSUGAR,1.0,NORMAL,,,,,,,,,Magadh Sugar,,,,,2026-04-17
NSE_EQ,ENTERO HEALTHCARE SOLU L,NSE,INE010601016,EQ,NSE_EQ|INE010601016,1.0,100000.0,22717,10.0,ENTERO,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,MOTILAL OS MIDCAP100 ETF,NSE,INF247L01023,EQ,NSE_EQ|INF247L01023,1.0,100000.0,21423,1.0,MOM100,1.0,NORMAL,,,,,,,,,Motilal OS Midcap100 ETF,,,,,2026-04-17
NSE_EQ,MAX HEALTHCARE INS LTD,NSE,INE027H01010,EQ,NSE_EQ|INE027H01010,1.0,100000.0,22377,5.0,MAXHEALTH,1.0,NORMAL,,,,,,,,,Max Healthcare,,,,,2026-04-17
NSE_EQ,KSH INTERNATIONAL LIMITED,NSE,INE987S01020,EQ,NSE_EQ|INE987S01020,1.0,100000.0,760433,5.0,KSHINTL,1.0,NORMAL,,,,,,,,,,,,,,2026-04-17
NSE_EQ,DEN NETWORKS LTD,NSE,INE947J01015,EQ,NSE_EQ|INE947J01015,1.0,100000.0,17722,1.0,DEN,1.0,NORMAL,,,,,,,,,Den Networks,,,,,2026-04-17
